SYMBOL,EXCHANGE,SERIES,ISIN,DATE,CMP,OPEN,HIGH,LOW,PREV_CLOSE,CHANGE_PCT,VWAP,VOLUME,TURNOVER,AVG_VOL_20D,VOL_SPIKE_RATIO,DELIV_PER,EMA_50,EMA_200,DIST_FROM_EMA50_PCT,DIST_FROM_EMA200_PCT,EMA_GOLDEN_CROSS,RSI_14,HIGH_52W,LOW_52W,DIST_FROM_52W_HIGH_PCT,DIST_FROM_52W_LOW_PCT,DAYS_OF_HISTORY,RETURN_1D_PCT,RETURN_1W_PCT,RETURN_1M_PCT,RETURN_3M_PCT,RETURN_6M_PCT,RETURN_1Y_PCT,IS_SME
INDOSTAR,NSE,EQ,INE896L01010,2026-07-22,265.35,270.0,273.0,263.0,270.6,-1.94,268.2,76330,20472010.4,119706.0,0.64,,246.39,235.75,7.69,12.56,True,57.13,272.1,182.51,-2.48,45.39,215,-1.94,-2.07,7.62,23.23,17.17,,False
INDOTECH,NSE,BE,INE332H01014,2026-07-22,3412.9,3444.0,3444.0,3328.0,3419.2,-0.18,3368.05,11378,38321706.4,39878.0,0.29,,2879.55,2168.42,18.52,57.39,True,67.41,3472.6,1104.9,-1.72,208.89,215,-0.18,1.58,21.3,67.16,133.17,,False
INDOTHAI,NSE,EQ,INE337M01021,2026-07-22,216.24,217.8,221.88,214.11,217.79,-0.71,216.47,1837716,397804394.84,1242030.0,1.48,,237.28,256.97,-8.87,-15.85,False,39.65,460.4,158.14,-53.03,36.74,215,-0.71,0.35,-4.18,-29.47,-16.57,,False
INDOUS,NSE,EQ,INE250Z01010,2026-07-22,86.65,85.0,88.78,85.0,85.82,0.97,87.02,18585,1617234.72,29276.0,0.63,,93.3,112.27,-7.13,-22.82,False,41.87,150.72,85.7,-42.51,1.11,215,0.97,-0.45,-6.51,-18.94,-27.13,,False
INDOWIND,NSE,BE,INE227G01018,2026-07-22,9.27,9.22,9.45,9.1,9.22,0.54,9.18,44859,411872.62,208048.0,0.22,,9.48,11.61,-2.17,-20.13,False,46.9,17.93,7.06,-48.3,31.3,215,0.54,-0.54,1.09,-11.12,-36.9,,False
INDPRUD,NSE,EQ,INE620D01011,2026-07-21,6512.0,6569.5,6656.0,6512.0,6569.5,-0.88,6593.76,25,164844.0,48.0,0.52,,6517.58,6556.88,-0.09,-0.68,False,50.47,6949.95,6191.5,-6.3,5.18,60,-0.88,-1.33,1.59,,,,False
INDRAMEDCO,NSE,EQ,INE681B01017,2026-07-22,367.45,373.8,375.7,366.2,374.3,-1.83,369.01,81946,30238907.25,113886.0,0.72,,384.17,418.98,-4.35,-12.3,False,39.76,622.8,349.5,-41.0,5.14,215,-1.83,-2.51,-6.87,-9.17,-9.91,,False
INDSWFTLAB,NSE,EQ,INE915B01019,2026-07-22,233.07,239.8,240.39,231.0,237.6,-1.91,233.75,447639,104637775.52,1181510.0,0.38,,191.95,145.15,21.42,60.57,True,65.48,246.44,88.15,-5.43,164.4,215,-1.91,2.76,23.4,61.92,130.44,,False
INDTERRAIN,NSE,EQ,INE611L01021,2026-07-22,28.83,31.0,31.0,28.68,29.56,-2.47,29.32,25048,734309.15,17993.0,1.39,,31.64,32.68,-8.87,-11.79,False,28.07,40.77,24.87,-29.29,15.92,215,-2.47,-4.6,-12.64,-12.1,-12.1,,False
INDUSINDBK,NSE,EQ,INE095A01012,2026-07-22,1069.3,1058.0,1077.85,1055.65,1063.45,0.55,1066.88,5069159,5408179508.25,2604431.0,1.95,,956.55,883.05,11.79,21.09,True,73.36,1069.3,712.75,0.0,50.02,215,0.55,5.9,16.1,24.86,17.43,,False
INDUSTOWER,NSE,EQ,INE121J01017,2026-07-22,394.85,406.5,406.5,393.45,404.45,-2.37,396.77,2210902,877227470.9,6942503.0,0.32,,408.14,405.9,-3.26,-2.72,True,42.3,477.75,337.4,-17.35,17.03,215,-2.37,-2.96,-4.49,-4.8,-7.72,,False
INFIBEAM,NSE,EQ,INE483S01020,2026-02-02,16.9,16.65,17.03,16.07,16.62,1.68,16.61,12536736,208246532.31,9672834.0,1.3,,16.6,16.86,1.81,0.26,False,60.34,20.12,14.98,-16.0,12.82,101,3.81,6.69,1.44,-13.16,,,False
INFINIUM,NSE,SM,INE0MRE01011,2026-07-22,209.5,209.5,209.5,209.5,207.0,1.21,209.5,500,104750.0,3775.0,0.13,,209.04,220.1,0.22,-4.81,False,50.85,269.4,191.05,-22.23,9.66,206,1.21,-1.41,-2.1,-1.87,-4.77,,True
INFLUX,NSE,SM,INE0MYZ01012,2026-07-22,290.1,300.0,300.0,290.1,300.0,-3.3,295.43,4200,1240800.0,28200.0,0.15,,270.59,236.47,7.21,22.68,True,54.56,312.35,169.0,-7.12,71.66,215,-3.3,-0.57,21.0,8.92,39.37,,True
INFOBEAN,NSE,EQ,INE344S01016,2026-07-22,158.05,162.2,163.67,156.78,167.36,-5.56,159.28,697757,111137593.07,487434.0,1.43,,177.21,358.99,-10.81,-55.97,False,44.22,1004.9,123.52,-84.27,27.95,215,-5.56,-5.79,0.09,-10.33,-81.43,,False
INFOLLION,NSE,SM,INE0NNZ01013,2026-07-22,167.55,168.0,171.2,167.55,168.65,-0.65,168.42,5200,875800.0,11640.0,0.45,,189.68,290.56,-11.67,-42.34,False,38.3,486.95,167.55,-65.59,0.0,212,-0.65,-6.42,-3.07,-34.4,-56.06,,True
INFOMEDIA,NSE,EQ,INE669A01022,2026-07-22,5.62,5.78,5.78,5.55,5.73,-1.92,5.61,9677,54334.14,13525.0,0.72,,5.7,5.88,-1.36,-4.38,False,47.68,8.05,4.58,-30.19,22.71,205,-1.92,0.36,-5.55,-5.86,-6.33,,False
INFRA,NSE,EQ,INF769K01QB4,2026-07-22,12.24,12.33,12.36,12.21,12.35,-0.89,12.26,20199,247660.11,46198.0,0.44,,12.13,11.76,0.94,4.08,True,49.72,12.53,10.2,-2.31,20.0,103,-0.89,-0.33,-2.31,2.86,,,False
INFRABEES,NSE,EQ,INF732E01268,2026-07-22,965.67,969.31,974.18,965.0,974.18,-0.87,967.48,9417,9110782.02,8004.0,1.18,,965.5,957.83,0.02,0.82,True,48.13,1008.86,885.06,-4.28,9.11,215,-0.87,0.27,-1.98,0.3,1.35,,False
INFRAIETF,NSE,EQ,INF109KC16E5,2026-07-22,96.24,97.02,97.03,96.0,97.02,-0.8,96.33,92295,8890644.62,140784.0,0.66,,96.21,95.37,0.03,0.91,True,48.25,100.4,87.97,-4.14,9.4,215,-0.8,0.07,-1.79,0.22,1.48,,False
INFY,NSE,EQ,INE009A01021,2026-07-22,1052.1,1064.0,1069.3,1046.2,1073.5,-1.99,1054.05,7517203,7923524641.5,12794237.0,0.59,,1117.99,1293.66,-5.89,-18.67,False,43.27,1689.8,985.3,-37.74,6.78,215,-1.99,-2.25,-1.25,-19.88,-34.2,,False
INGERRAND,NSE,EQ,INE177A01018,2026-07-22,4540.4,4546.6,4573.7,4500.1,4528.5,0.26,4538.68,7786,35338191.7,14523.0,0.54,,4352.7,4018.2,4.31,13.0,True,55.48,4714.1,3124.3,-3.68,45.33,215,0.26,2.5,-3.3,11.39,41.88,,False
INM,NSE,SM,INE0OPC01015,2026-07-22,178.0,165.0,178.0,165.0,167.05,6.55,170.8,3000,512400.0,9150.0,0.33,,177.46,320.47,0.3,-44.46,False,54.41,667.0,153.6,-73.31,15.89,164,6.55,7.88,7.88,-7.27,-72.19,,True
INNOMET,NSE,ST,INE0S1D01010,2026-07-22,184.25,184.25,184.25,184.25,180.65,1.99,184.25,28200,5195850.0,39570.0,0.71,,130.71,115.46,40.96,59.57,True,95.6,199.15,65.65,-7.48,180.65,213,1.99,10.33,50.9,113.13,116.76,,True
INNOVACAP,NSE,EQ,INE0DUT01020,2026-07-22,974.1,972.15,981.0,966.7,980.05,-0.61,975.45,43539,42470110.9,54778.0,0.79,,922.32,830.84,5.61,17.24,True,54.0,1011.3,644.75,-3.68,51.08,215,-0.61,-1.75,4.18,34.61,41.57,,False
INNOVANA,NSE,EQ,INE403Y01018,2026-07-22,328.2,336.95,338.5,320.0,340.85,-3.71,326.62,5795,1892741.8,7769.0,0.75,,335.44,394.26,-2.16,-16.76,False,50.09,554.2,300.55,-40.78,9.2,215,-3.71,-2.03,4.06,-14.78,-18.19,,False
INNOVISION,NSE,EQ,INE0ADB01012,2026-07-22,286.1,287.25,290.5,283.0,287.3,-0.42,285.05,19315,5505836.0,35011.0,0.55,,298.35,335.63,-4.1,-14.76,False,41.9,376.7,281.65,-24.05,1.58,81,-0.42,-2.29,-3.61,-18.49,,,False
INOXGREEN,NSE,EQ,INE510W01014,2026-07-22,193.49,195.49,196.01,192.25,195.21,-0.88,193.48,494261,95627173.28,1237544.0,0.4,,188.54,182.02,2.62,6.3,True,51.17,272.2,135.01,-28.92,43.32,215,-0.88,1.14,-5.67,11.89,3.43,,False
INOXINDIA,NSE,EQ,INE616N01034,2026-07-22,2042.2,2100.0,2119.8,2023.3,2093.8,-2.46,2070.14,268475,555780591.3,384551.0,0.7,,1782.76,1439.47,14.55,41.87,True,59.99,2093.8,1073.4,-2.46,90.26,215,-2.46,3.96,0.06,37.74,82.65,,False
INOXWIND,NSE,EQ,INE066P01011,2026-07-22,76.67,79.0,79.17,76.41,79.02,-2.97,77.2,11390993,879421765.83,9485582.0,1.2,,87.02,104.86,-11.9,-26.88,False,30.0,157.25,75.49,-51.24,1.56,215,-2.97,-4.14,-17.46,-23.37,-33.42,,False
INSECTICID,NSE,EQ,INE070I01018,2026-07-22,616.55,618.9,626.55,608.0,624.05,-1.2,618.7,21175,13100949.75,20884.0,1.01,,673.79,689.86,-8.49,-10.63,False,27.64,803.35,528.4,-23.25,16.68,215,-1.2,-7.94,-10.5,-13.91,-2.87,,False
INSPIRE,NSE,ST,INE0NDX01019,2026-07-22,8.65,8.65,8.65,8.65,8.25,4.85,8.65,2000,17300.0,3500.0,0.57,,9.77,13.25,-11.44,-34.73,False,41.94,20.5,6.9,-57.8,25.36,147,4.85,8.81,-24.45,-17.62,-46.93,,True
INSPIRISYS,NSE,BE,INE020G01017,2026-07-22,98.64,100.0,100.0,97.15,99.64,-1.0,98.81,1345,132899.38,4680.0,0.29,,103.86,96.7,-5.02,2.0,True,36.07,132.05,71.44,-25.3,38.07,215,-1.0,-0.45,-11.14,18.51,17.32,,False
INTEGRITY,NSE,ST,INE0YSH01017,2026-07-22,160.0,160.0,160.0,160.0,159.0,0.63,160.0,13200,2112000.0,6180.0,2.14,,145.21,121.08,10.19,32.15,True,58.26,175.35,100.05,-8.75,59.92,108,0.63,-0.06,0.63,15.11,,,True
INTELLECT,NSE,EQ,INE306R01017,2026-07-22,738.4,759.55,761.35,736.0,759.35,-2.76,747.07,346072,258540120.8,484962.0,0.71,,744.49,801.58,-0.82,-7.88,False,46.14,1198.0,598.55,-38.36,23.36,215,-2.76,-2.25,-1.83,8.99,-20.69,,False
INTENTECH,NSE,EQ,INE781A01025,2026-07-22,91.61,92.08,93.48,90.21,91.79,-0.2,91.48,13400,1225854.53,31629.0,0.42,,97.52,101.82,-6.06,-10.03,False,37.26,141.08,70.12,-35.07,30.65,215,-0.2,-1.08,-12.09,-14.19,-20.13,,False
INTERARCH,NSE,EQ,INE00M901018,2026-07-22,1832.3,1812.0,1868.8,1753.0,1805.4,1.49,1796.43,82940,148996096.1,38564.0,2.15,,1855.41,1964.93,-1.25,-6.75,False,47.94,2623.4,1632.0,-30.16,12.27,215,1.49,-1.09,-3.25,-10.27,-11.62,,False
INTERNET,NSE,EQ,INF769K01PB6,2026-07-22,13.21,13.39,13.39,13.1,13.37,-1.2,13.27,75995,1008810.02,192814.0,0.39,,12.74,12.98,3.67,1.8,False,55.89,15.01,10.81,-11.99,22.2,215,-1.2,-3.29,4.34,5.34,-3.22,,False
INTLCONV,NSE,EQ,INE575C01027,2026-07-22,76.62,78.0,78.65,76.42,77.28,-0.85,77.1,19029,1467098.71,45371.0,0.42,,79.35,82.65,-3.44,-7.3,False,39.52,110.73,60.11,-30.8,27.47,215,-0.85,-3.37,-9.16,-1.96,-6.29,,False
INVENTURE,NSE,EQ,INE878H01024,2026-07-22,0.9,0.91,0.91,0.9,0.9,0.0,0.9,358746,323466.47,1030363.0,0.35,,0.95,1.11,-4.82,-19.18,False,38.4,1.66,0.83,-45.78,8.43,215,0.0,-1.1,-6.25,-11.76,-20.35,,False
INVICTA,NSE,ST,INE0XJ501010,2026-07-22,67.95,67.95,67.95,67.95,69.25,-1.88,67.95,1600,108720.0,9520.0,0.17,,69.71,77.84,-2.53,-12.7,False,49.29,102.75,59.05,-33.87,15.07,144,-1.88,0.67,8.2,-5.69,-12.21,,True
INVPRECQ,NSE,EQ,INE155E01016,2026-07-22,923.6,894.6,977.0,876.4,886.8,4.15,934.24,78737,73559090.4,12333.0,6.38,,745.04,687.31,23.97,34.38,True,77.43,923.6,575.5,0.0,60.49,65,4.15,13.24,22.52,35.61,,,False
IOB,NSE,EQ,INE565A01014,2026-07-22,34.59,35.34,35.36,34.49,35.25,-1.87,34.78,3920420,136350438.23,4823099.0,0.81,,34.16,35.33,1.25,-2.08,False,53.77,40.88,31.38,-15.39,10.23,215,-1.87,2.4,-2.23,-0.83,-2.21,,False
IOC,NSE,EQ,INE242A01010,2026-07-22,142.03,142.45,143.17,141.07,143.3,-0.89,142.34,9024642,1284566746.96,15139143.0,0.6,,141.96,148.23,0.05,-4.18,False,52.25,187.47,131.81,-24.24,7.75,215,-0.89,1.28,-1.63,-3.58,-9.76,,False
IOLCP,NSE,EQ,INE485C01029,2026-07-22,148.23,151.0,152.64,146.58,151.0,-1.83,148.85,1637499,243742680.57,8418243.0,0.19,,137.06,107.16,8.15,38.32,True,49.43,173.78,68.21,-14.7,117.31,215,-1.83,-10.54,13.37,62.48,95.4,,False
IONEXCHANG,NSE,EQ,INE570A01022,2026-07-22,424.75,441.0,442.45,422.8,437.7,-2.96,430.26,553452,238126474.0,1401615.0,0.39,,402.21,388.03,5.6,9.46,True,54.08,468.3,317.25,-9.3,33.88,215,-2.96,-4.38,8.67,4.43,21.41,,False
IPCALAB,NSE,EQ,INE571A01038,2026-07-22,1788.5,1790.0,1794.9,1728.2,1799.0,-0.58,1770.43,193000,341692591.8,310275.0,0.62,,1686.39,1532.18,6.06,16.73,True,56.44,1900.6,1268.7,-5.9,40.97,215,-0.58,-4.77,11.97,21.13,18.62,,False
IPHL,NSE,SM,INE0DHF01018,2026-07-22,57.9,58.95,58.95,56.1,58.95,-1.78,57.06,8400,479340.0,10560.0,0.8,,56.19,56.16,3.05,3.09,True,54.67,76.6,49.05,-24.41,18.04,209,-1.78,3.39,2.39,6.34,-11.67,,True
IPL,NSE,EQ,INE0D6701023,2026-07-22,151.08,149.8,151.9,148.0,149.47,1.08,149.75,145120,21731788.56,354030.0,0.41,,158.31,167.46,-4.57,-9.78,False,38.33,235.84,125.36,-35.94,20.52,215,1.08,-3.26,-11.11,-2.75,-9.64,,False
IPSL,NSE,SM,INE02EE01019,2026-07-16,230.0,222.55,238.0,222.0,245.0,-6.12,228.51,2500,571275.0,8500.0,0.29,,241.16,299.87,-4.63,-23.3,False,48.18,385.0,190.0,-40.26,21.05,104,-6.12,-11.54,-4.05,-15.13,,,True
IRB,NSE,EQ,INE821I01022,2026-07-22,19.85,19.96,19.99,19.82,19.96,-0.55,19.86,4737082,94069198.1,10332079.0,0.46,,21.76,30.81,-8.77,-35.58,False,33.55,45.19,19.85,-56.07,0.0,215,-0.55,-1.19,-8.53,-9.03,-51.48,,False
IRCON,NSE,EQ,INE962Y01021,2026-07-22,127.17,128.5,129.18,127.0,129.06,-1.46,127.42,774300,98659591.25,1436443.0,0.54,,135.32,147.59,-6.03,-13.83,False,35.68,187.02,115.24,-32.0,10.35,215,-1.46,-2.49,-8.6,-16.95,-21.62,,False
IRCTC,NSE,EQ,INE335Y01020,2026-07-22,494.05,500.0,500.95,493.15,499.8,-1.15,496.01,670020,332334648.25,835201.0,0.8,,516.89,584.43,-4.42,-15.46,False,38.38,736.6,494.05,-32.93,0.0,215,-1.15,-1.84,-5.31,-11.97,-21.6,,False
IREDA,NSE,EQ,INE202E01016,2026-07-22,119.68,121.15,121.25,119.4,121.15,-1.21,119.92,3159003,378829050.47,4211743.0,0.75,,125.16,131.07,-4.38,-8.69,False,38.29,160.87,108.98,-25.6,9.82,215,-1.21,-1.38,-8.54,-7.12,-14.51,,False
IRFC,NSE,EQ,INE053F01010,2026-07-22,87.39,88.31,88.38,87.17,88.31,-1.04,87.46,5926795,518336855.65,15152748.0,0.39,,93.93,105.42,-6.96,-17.1,False,32.82,133.64,87.23,-34.61,0.18,215,-1.04,-1.67,-13.39,-15.65,-27.97,,False
IRIS,NSE,EQ,INE864K01010,2026-07-22,237.45,239.35,242.8,236.0,237.95,-0.21,238.75,11806,2818667.85,27520.0,0.43,,250.95,270.48,-5.38,-12.21,False,37.6,376.4,210.91,-36.92,12.58,215,-0.21,-5.96,-14.29,-1.26,-17.99,,False
IRISDOREME,NSE,EQ,INE01GN01025,2026-07-22,46.68,46.02,47.18,45.34,46.03,1.41,46.35,183616,8509818.06,748471.0,0.25,,40.71,35.89,14.67,30.08,True,69.79,46.82,27.83,-0.3,67.73,215,1.41,2.55,19.05,29.85,41.67,,False
IRMENERGY,NSE,EQ,INE07U701015,2026-07-22,256.55,260.75,261.45,255.1,260.75,-1.61,257.72,35873,9245360.6,80762.0,0.44,,265.04,266.76,-3.2,-3.83,False,41.21,376.75,176.06,-31.9,45.72,215,-1.61,-1.99,-8.03,21.85,-6.04,,False
ISFT,NSE,EQ,INE566K01011,2026-07-22,72.16,72.67,74.0,72.0,73.27,-1.51,72.48,2918,211496.78,12869.0,0.23,,78.49,83.25,-8.07,-13.32,False,31.79,109.87,55.11,-34.32,30.94,215,-1.51,-8.18,-10.98,-6.73,-21.68,,False
ISGEC,NSE,EQ,INE858B01029,2026-07-22,873.5,885.0,885.0,867.9,879.95,-0.73,872.91,17861,15591130.4,33789.0,0.53,,930.77,932.85,-6.15,-6.36,False,34.2,1094.95,694.5,-20.22,25.77,215,-0.73,-2.15,-8.74,-16.57,9.86,,False
ISHAN,NSE,SM,INE0LCW01025,2026-07-22,0.5,0.5,0.5,0.5,0.5,0.0,0.5,240000,120000.0,501600.0,0.48,,0.59,0.71,-14.78,-29.33,False,38.5,0.95,0.45,-47.37,11.11,188,0.0,0.0,-23.08,-9.09,-37.5,,True
ISHANCH,NSE,EQ,INE561M01018,2026-07-22,54.86,52.17,58.0,51.3,52.17,5.16,54.2,20215,1095634.43,12128.0,1.67,,57.47,60.31,-4.54,-9.03,False,44.56,81.97,47.05,-33.07,16.6,215,5.16,1.42,-5.28,-15.57,-12.71,,False
IT,NSE,EQ,INF174KA1GC5,2026-07-22,31.76,33.0,33.0,31.67,32.2,-1.37,31.82,526492,16750948.31,1249611.0,0.42,,31.65,34.7,0.36,-8.48,False,53.35,43.17,28.62,-26.43,10.97,215,-1.37,0.38,3.62,-9.13,-24.04,,False
ITADD,NSE,EQ,INF740KA1SX1,2026-07-22,30.35,30.59,30.68,30.2,30.77,-1.36,30.38,24642,748533.51,202778.0,0.12,,30.24,33.91,0.36,-10.49,False,53.49,41.25,27.35,-26.42,10.97,147,-1.36,0.6,3.69,-8.31,-24.05,,False
ITALIANE,NSE,SM,INE0R7R01018,2026-07-21,33.0,33.55,33.55,33.0,35.0,-5.71,33.19,10000,331900.0,6600.0,1.52,,35.83,34.45,-7.9,-4.22,True,41.49,48.3,24.1,-31.68,36.93,162,-5.71,-0.9,-5.44,-25.09,3.12,,True
ITAXIS,NSE,EQ,INF846K01Y96,2026-07-22,315.48,317.69,318.0,314.13,319.21,-1.17,315.54,31085,9808440.76,7985.0,3.89,,306.53,303.24,2.92,4.04,True,,322.04,299.09,-2.04,5.48,14,-1.17,0.61,,,,,False
ITBEES,NSE,EQ,INF204KB15V2,2026-07-22,31.71,33.0,33.0,31.66,32.2,-1.52,31.85,10201485,324962342.38,23308357.0,0.44,,31.67,34.78,0.12,-8.81,False,52.83,43.29,28.63,-26.75,10.76,215,-1.52,0.16,3.32,-9.3,-24.37,,False
ITBETA,NSE,EQ,INF789F1AZD8,2026-07-22,300.07,303.83,303.83,300.0,304.6,-1.49,302.2,477,144147.73,2120.0,0.23,,300.03,337.93,0.01,-11.2,False,52.33,407.52,271.02,-26.37,10.72,140,-1.49,-0.14,3.31,-9.36,-24.3,,False
ITC,NSE,EQ,INE154A01025,2026-07-22,280.8,280.5,282.2,278.5,281.0,-0.07,280.36,12995017,3643308620.2,12916751.0,1.01,,289.44,327.31,-2.99,-14.21,False,42.28,421.6,275.55,-33.4,1.91,215,-0.07,1.5,-3.59,-9.32,-16.1,,False
ITCHOTELS,NSE,EQ,INE379A01028,2026-07-22,163.83,164.37,165.2,163.47,164.37,-0.33,164.11,1529413,250986291.99,3681704.0,0.42,,169.1,182.24,-3.12,-10.1,False,40.19,247.59,137.87,-33.83,18.83,215,-0.33,-10.71,-7.22,-0.74,-14.87,,False
ITDC,NSE,EQ,INE353K01014,2026-07-22,750.15,758.8,789.8,736.5,757.4,-0.96,757.93,1158152,877793091.55,4996412.0,0.23,,639.09,578.3,17.38,29.72,True,62.34,793.9,370.5,-5.51,102.47,215,-0.96,-5.51,20.31,19.46,32.05,,False
ITDCEM,NSE,EQ,INE686A01026,2025-09-16,826.2,797.95,832.9,793.5,794.35,4.01,821.36,1233985,1013549365.55,633808.0,1.95,,739.78,728.4,11.68,13.43,True,,826.2,724.15,0.0,14.09,8,4.01,5.39,,,,,False
ITETF,NSE,EQ,INF769K01KV5,2026-07-22,30.27,30.59,30.62,30.18,30.68,-1.34,30.38,322171,9788872.3,785908.0,0.41,,30.19,33.13,0.27,-8.63,False,53.28,41.33,27.3,-26.76,10.88,215,-1.34,0.43,3.56,-9.37,-24.34,,False
ITETFADD,NSE,EQ,INF740KA1SX1,2025-12-12,39.96,40.62,40.62,39.61,39.87,0.23,39.91,6847,273285.67,43785.0,0.16,,38.26,36.89,4.46,8.31,True,63.34,40.49,34.98,-1.31,14.24,68,0.23,-1.31,4.2,7.05,,,False
ITI,NSE,EQ,INE248A01017,2026-07-22,280.65,285.65,285.95,278.1,285.65,-1.75,280.86,270565,75991113.95,535728.0,0.51,,292.54,295.17,-4.06,-4.92,False,36.69,356.65,239.05,-21.31,17.4,215,-1.75,-1.35,-9.83,-4.6,-7.98,,False
ITIETF,NSE,EQ,INF109KC16I6,2026-07-22,31.79,31.39,32.17,31.39,32.2,-1.27,31.85,684871,21815034.35,1449718.0,0.47,,31.67,34.75,0.37,-8.53,False,53.58,43.27,28.64,-26.53,11.0,215,-1.27,0.41,3.52,-9.04,-24.09,,False
ITTL,NSE,ST,INE070Y01023,2026-07-22,72.05,72.05,72.05,72.05,70.65,1.98,72.05,105,7565.25,189.0,0.56,,81.39,94.99,-11.48,-24.15,False,30.37,126.95,68.4,-43.25,5.34,165,1.98,-1.97,-7.98,1.19,-28.02,,True
IVALUE,NSE,EQ,INE056801025,2026-07-22,283.95,290.5,294.9,280.3,290.8,-2.36,285.53,157031,44837433.5,1090718.0,0.14,,271.54,262.6,4.57,8.13,True,50.66,326.8,212.6,-13.11,33.56,201,-2.36,-9.32,2.04,0.73,14.22,,False
IVC,NSE,EQ,INE050B01023,2026-07-22,8.26,8.38,8.38,8.25,8.31,-0.6,8.28,87071,720730.24,189457.0,0.46,,8.1,7.95,1.98,3.84,True,52.51,9.35,6.24,-11.66,32.37,215,-0.6,-1.2,-3.05,9.11,4.96,,False
IVP,NSE,BE,INE043C01018,2026-07-22,156.82,158.9,160.6,155.1,157.19,-0.24,157.17,5027,790105.38,50763.0,0.1,,160.09,155.11,-2.04,1.1,True,43.84,189.68,111.87,-17.32,40.18,215,-0.24,-3.02,-0.38,10.23,7.54,,False
IVZINGOLD,NSE,EQ,INF205KA1BP1,2026-07-22,125.6,124.6,126.0,124.6,124.0,1.29,125.35,14361,1800203.45,34121.0,0.42,,1444.5,6711.4,-91.3,-98.13,False,9.65,15439.9,120.9,-99.19,3.89,215,1.29,2.53,-1.64,-99.05,-98.99,,False
IVZINNIFTY,NSE,EQ,INF205K01DA9,2026-07-22,2754.18,2772.32,2772.32,2745.06,2772.32,-0.65,2753.96,48,132190.14,79.0,0.6,,2742.22,2782.48,0.44,-1.02,False,50.83,2996.03,2554.7,-8.07,7.81,201,-0.65,-0.2,-0.09,-1.85,-5.95,,False
IWARE,NSE,ST,INE1AII01014,2026-07-22,503.05,458.0,503.05,457.5,479.1,5.0,481.7,34800,16763310.0,64200.0,0.54,,387.06,281.51,29.97,78.69,True,70.04,530.8,120.05,-5.23,319.03,214,5.0,2.81,37.86,91.27,162.14,,True
IWP,NSE,EQ,INE586E01020,2026-07-22,33.53,33.24,33.89,32.01,32.78,2.29,33.15,2790,92482.11,5530.0,0.5,,33.49,33.43,0.13,0.3,True,54.57,35.85,32.34,-6.47,3.68,65,2.29,1.91,0.57,-2.1,,,False
IXIGO,NSE,EQ,INE0HV901016,2026-07-22,191.37,195.42,196.0,184.92,195.42,-2.07,189.54,1084857,205628974.71,1683399.0,0.64,,189.86,210.53,0.8,-9.1,False,45.71,335.55,151.68,-42.97,26.17,215,-2.07,-6.69,-1.48,4.64,-15.19,,False
IZMO,NSE,EQ,INE848A01014,2026-07-22,1084.1,1108.0,1127.5,1078.0,1103.8,-1.78,1100.67,70657,77770191.8,115472.0,0.61,,950.38,836.18,14.07,29.65,True,59.36,1348.7,597.55,-19.62,81.42,215,-1.78,1.68,3.07,52.99,51.04,,False
J&KBANK,NSE,EQ,INE168A01041,2026-07-22,179.82,187.0,188.53,177.3,186.93,-3.8,182.38,5189606,946494418.6,6372835.0,0.81,,159.48,129.91,12.75,38.42,True,58.91,192.65,98.09,-6.66,83.32,215,-3.8,-1.54,10.76,36.02,79.03,,False
JAGRAN,NSE,EQ,INE199G01027,2026-07-22,63.03,63.34,63.43,62.65,62.98,0.08,62.95,136214,8574968.01,190183.0,0.72,,65.15,67.14,-3.25,-6.12,False,38.78,78.2,59.85,-19.4,5.31,215,0.08,-0.47,-3.33,-3.96,-9.26,,False
JAGSNPHARM,NSE,EQ,INE048B01035,2026-07-22,220.18,222.95,224.99,218.55,222.06,-0.85,220.95,63426,14014058.58,663015.0,0.1,,218.03,208.94,0.99,5.38,True,45.15,250.1,161.07,-11.96,36.7,215,-0.85,-1.84,-1.14,12.05,20.94,,False
JAIBALAJI,NSE,BE,INE091G01026,2026-07-22,61.45,63.39,63.39,60.12,62.76,-2.09,61.46,317434,19509507.98,240337.0,1.32,,68.26,74.64,-9.97,-17.67,False,30.14,104.29,54.14,-41.08,13.5,215,-2.09,-6.08,-13.89,-14.77,-6.51,,False
JAICORPLTD,NSE,EQ,INE070D01027,2026-07-22,102.04,105.25,105.5,101.5,105.34,-3.13,102.54,418888,42954758.43,337518.0,1.24,,112.19,122.53,-9.05,-16.72,False,29.17,172.86,88.76,-40.97,14.96,215,-3.13,-6.08,-16.0,-11.01,-14.7,,False
JAINAM,NSE,SM,INE02KC01010,2026-07-16,247.0,247.0,247.0,247.0,247.95,-0.38,247.0,500,123500.0,3775.0,0.13,,248.03,260.26,-0.42,-5.1,False,47.75,315.0,173.0,-21.59,42.77,103,-0.38,-1.2,-2.0,4.86,,,True
JAINIK,NSE,SM,INE0XIL01012,2026-07-22,186.0,190.0,190.0,182.75,189.95,-2.08,185.76,30000,5572740.0,30060.0,1.0,,149.07,136.16,24.77,36.6,True,71.84,189.95,103.85,-2.08,79.1,202,-2.08,26.79,38.81,43.3,48.74,,True
